name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,log_mass,fall_binary,reclong_norm,country,continent,dist_equator_km,cluster
Rasgrad,22396,Valid,Stone-uncl,24700.0,Fell,1740.0,43.5,26.53333,"(43.5, 26.53333)",10.1145990076265,1,26.533330000000007,Bulgaria,Europe,4842.42,2
Ratyn,22398,Valid,Stone-uncl,910.0,Fell,1880.0,52.2,17.98333,"(52.2, 17.98333)",6.814542897259958,1,17.983329999999995,Poland,Europe,5810.904,2
Red Canyon Lake,53502,Valid,H5,18.41,Fell,2007.0,38.13742,-119.75812,"(38.13742, -119.75812)",2.9657883971809187,1,-119.75812,United States of America,North America,4245.4575944,3
Reliegos,22584,Valid,L5,17300.0,Fell,1947.0,42.475,-5.33333,"(42.475, -5.33333)",9.758519582283522,1,-5.3333299999999895,Spain,Europe,4728.317,4
Rembang,22585,Valid,"Iron, IVA",10000.0,Fell,1919.0,-6.73333,111.36667,"(-6.73333, 111.36667)",9.210440366976515,1,111.36667,Indonesia,Asia,749.5542955999999,7
Renazzo,22586,Valid,CR2,1000.0,Fell,1824.0,44.76667,11.28333,"(44.76667, 11.28333)",6.90875477931522,1,11.283330000000008,Italy,Europe,4983.4257044,2
Renca,22587,Valid,L5,300.0,Fell,1925.0,-32.75,-65.28333,"(-32.75, -65.28333)",5.707110264748875,1,-65.28333,Argentina,South America,3645.73,7
Renqiu,22589,Valid,L6,355.0,Fell,1916.0,38.66667,116.13333,"(38.66667, 116.13333)",5.87493073085203,1,116.13333,China,Asia,4304.3737044,5
Repeev Khutor,22590,Valid,"Iron, IIF",7000.0,Fell,1933.0,48.6,45.66667,"(48.6, 45.66667)",8.853808274977197,1,45.66667000000001,Russia,Europe,5410.152,8
Revelstoke,22592,Valid,CI1,1.0,Fell,1965.0,51.33333,-118.95,"(51.33333, -118.95)",0.6931471805599453,1,-118.95,Canada,North America,5714.426295599999,3
Rewari,22593,Valid,L6,3332.0,Fell,1929.0,28.2,76.66667,"(28.2, 76.66667)",8.11162807830774,1,76.66667000000001,India,Asia,3139.224,5
Rich Mountain,22597,Valid,L6,668.0,Fell,1903.0,35.03333,-83.03333,"(35.03333, -83.03333)",6.505784060128229,1,-83.03333,United States of America,North America,3899.9102956,3
Uzcudun,24140,Valid,L,20000.0,Fell,1948.0,-44.11667,-66.15,"(-44.11667, -66.15)",9.90353755128617,1,-66.15,Argentina,South America,4911.0677044,7
Richardton,22599,Valid,H5,90000.0,Fell,1918.0,46.88333,-102.31667,"(46.88333, -102.31667)",11.407576060361786,1,-102.31667,United States of America,North America,5219.0522956,0
Richland Springs,22602,Valid,OC,1900.0,Fell,1980.0,31.25,-99.03333,"(31.25, -99.03333)",7.550135342488429,1,-99.03333,United States of America,North America,3478.75,3
Richmond,22603,Valid,LL5,1800.0,Fell,1828.0,37.46667,-77.5,"(37.46667, -77.5)",7.496097345175956,1,-77.5,United States of America,North America,4170.7897044,2
Rio Negro,22611,Valid,L4,1310.0,Fell,1934.0,-26.1,-49.8,"(-26.1, -49.8)",7.1785454837637,1,-49.80000000000001,Brazil,South America,2905.452,7
Rivolta de Bassi,22614,Valid,Stone-uncl,103.3,Fell,1490.0,45.48333,9.51667,"(45.48333, 9.51667)",4.647271362006727,1,9.516670000000005,Italy,Europe,5063.2042956,9
Rochester,22637,Valid,H6,340.0,Fell,1876.0,41.08333,-86.28333,"(41.08333, -86.28333)",5.831882477283517,1,-86.28333,United States of America,North America,4573.3962956,3
Rockhampton,22640,Valid,Stone-uncl,1641.0,Fell,1895.0,-23.38333,150.51667,"(-23.38333, 150.51667)",7.403670290012373,1,150.51666999999998,Australia,Oceania,2603.0322956,7
Roda,22641,Valid,Diogenite,400.0,Fell,1871.0,42.3,0.55,"(42.3, 0.55)",5.993961427306569,1,0.5500000000000114,Spain,Europe,4708.835999999999,2
Rodach,22642,Valid,Stone-uncl,2900.0,Fell,1775.0,50.35,10.8,"(50.35, 10.8)",7.972810784121404,1,10.800000000000011,Germany,Europe,5604.962,2
Rose City,22766,Valid,H5,10600.0,Fell,1921.0,44.51667,-83.95,"(44.51667, -83.95)",9.268703615273097,1,-83.95,United States of America,North America,4955.5957044,0
Rowton,22773,Valid,"Iron, IIIAB",3500.0,Fell,1876.0,52.76667,-2.51667,"(52.76667, -2.51667)",8.160803920954665,1,-2.516670000000005,United Kingdom,Europe,5873.985704399999,2
Ruhobobo,22780,Valid,L6,465.5,Fell,1976.0,-1.45,29.83333,"(-1.45, 29.83333)",6.145258020287399,1,29.83332999999999,Rwanda,Africa,161.414,7
Rumuruti,22782,Valid,R3.8-6,67.0,Fell,1934.0,0.26667,36.53333,"(0.26667, 36.53333)",4.219507705176107,1,36.53333000000001,Kenya,Africa,29.6857044,1
Rupota,22783,Valid,L4-6,6000.0,Fell,1949.0,-10.26667,38.76667,"(-10.26667, 38.76667)",8.699681400989514,1,38.766670000000005,United Republic of Tanzania,Africa,1142.8857044,7
Ryechki,22791,Valid,L5,13000.0,Fell,1914.0,51.13333,34.5,"(51.13333, 34.5)",9.472781556562168,1,34.5,Ukraine,Europe,5692.1622956,2
Sabetmahet,22792,Valid,H5,1250.0,Fell,1855.0,27.43333,82.08333,"(27.43333, 82.08333)",7.131698510466912,1,82.08332999999999,India,Asia,3053.8782956,5
Sabrum,22793,Valid,LL6,478.0,Fell,1999.0,23.08333,91.66667,"(23.08333, 91.66667)",6.171700597410915,1,91.66667,India,Asia,2569.6362956,5
Saint-Sauveur,23101,Valid,EH5,14000.0,Fell,1914.0,43.73333,1.38333,"(43.73333, 1.38333)",9.546884034617923,1,1.3833300000000008,France,Europe,4868.3942956,2
Saint-Séverin,23102,Valid,LL6,271000.0,Fell,1966.0,45.3,0.23333,"(45.3, 0.23333)",12.509877789891933,1,0.2333299999999951,France,Europe,5042.795999999999,4
Sakauchi,23103,Valid,Iron,4180.0,Fell,1913.0,35.66667,136.3,"(35.66667, 136.3)",8.338305731356565,1,136.3,Japan,Asia,3970.4137044,5
Salem,23107,Valid,L6,61.4,Fell,1981.0,44.97917,-122.96944,"(44.97917, -122.96944)",4.133565275375382,1,-122.96944,United States of America,North America,5007.0812044,3
Salles,23111,Valid,L5,9000.0,Fell,1798.0,46.05,4.63333,"(46.05, 4.63333)",9.105090961257083,1,4.633330000000001,France,Europe,5126.285999999999,2
Salzwedel,23114,Valid,LL5,43.0,Fell,1985.0,52.75,11.05,"(52.75, 11.05)",3.784189633918261,1,11.050000000000011,Germany,Europe,5872.129999999999,1
Samelia,23115,Valid,"Iron, IIIAB",2462.0,Fell,1921.0,25.66667,74.86667,"(25.66667, 74.86667)",7.809135398120538,1,74.86667,India,Asia,2857.2137044,5
San Juan Capistrano,23128,Valid,H6,56.0,Fell,1973.0,33.48472,-117.6625,"(33.48472, -117.6625)",4.04305126783455,1,-117.6625,United States of America,North America,3727.5190304,3
San Michele,31315,Valid,L6,237.0,Fell,2002.0,43.66667,13.0,"(43.66667, 13.0)",5.472270673671475,1,13.0,Italy,Europe,4860.9737044,8
San Pedro de Quiles,23130,Valid,L6,282.0,Fell,1956.0,-31.01667,-71.4,"(-31.01667, -71.4)",5.645446897643238,1,-71.4,Chile,South America,3452.7757044,7
San Pedro Jacuaro,34063,Valid,LL6,460.0,Fell,1968.0,19.76667,-100.65,"(19.76667, -100.65)",6.133398042996649,1,-100.65,Mexico,North America,2200.4257044,3
Santa Barbara,23161,Valid,L4,400.0,Fell,1873.0,-29.2,-51.86667,"(-29.2, -51.86667)",5.993961427306569,1,-51.86667,Brazil,South America,3250.544,7
Santa Cruz,23164,Valid,CM2,60.0,Fell,1939.0,24.16667,-99.33333,"(24.16667, -99.33333)",4.110873864173311,1,-99.33333,Mexico,North America,2690.2337044,3
Santa Isabel,23165,Valid,L6,5500.0,Fell,1924.0,-33.9,-61.7,"(-33.9, -61.7)",8.612685172875459,1,-61.7,Argentina,South America,3773.748,7
Santa Lucia (2008),50909,Valid,L6,4000.0,Fell,2008.0,-31.535556,-68.489444,"(-31.535556, -68.489444)",8.294299608857235,1,-68.489444,Argentina,South America,3510.53809392,7
São Jose do Rio Preto,23171,Valid,H4,927.0,Fell,1962.0,-20.81,-49.38056,"(-20.81, -49.38056)",6.833031732786201,1,-49.38056,Brazil,South America,2316.5692,7
Saratov,23176,Valid,L4,200000.0,Fell,1918.0,52.55,46.55,"(52.55, 46.55)",12.206077645517674,1,46.55000000000001,Russia,Europe,5849.865999999999,4
Sasagase,23187,Valid,H,695.0,Fell,1688.0,34.71667,137.78333,"(34.71667, 137.78333)",6.54534966033442,1,137.78332999999998,Japan,Asia,3864.6597044,9
Sauguis,23188,Valid,L6,4000.0,Fell,1868.0,43.15,-0.85,"(43.15, -0.85)",8.294299608857235,1,-0.8499999999999943,France,Europe,4803.458,2
Savtschenskoje,23190,Valid,LL4,2500.0,Fell,1894.0,47.21667,29.86667,"(47.21667, 29.86667)",7.824445930877619,1,29.86667,Ukraine,Europe,5256.1597044,2
Sayama,23192,Valid,CM2,430.0,Fell,1986.0,35.86667,139.4,"(35.86667, 139.4)",6.066108090103747,1,139.39999999999998,Japan,Asia,3992.6777044,5
Sazovice,23455,Valid,L5,412.0,Fell,1934.0,49.23333,17.56667,"(49.23333, 17.56667)",6.023447592961033,1,17.566669999999988,Czechia,Europe,5480.6542956,8
Schellin,23457,Valid,L,7000.0,Fell,1715.0,53.35,15.05,"(53.35, 15.05)",8.853808274977197,1,15.050000000000011,Poland,Europe,5938.922,9
Schenectady,23458,Valid,H5,283.3,Fell,1968.0,42.86083,-73.95028,"(42.86083, -73.95028)",5.650030018656954,1,-73.95028,United States of America,North America,4771.267595599999,3
Schönenberg,23460,Valid,L6,8000.0,Fell,1846.0,48.11667,10.46667,"(48.11667, 10.46667)",8.987321812850125,1,10.466669999999992,Germany,Europe,5356.347704399999,2
Searsmont,23472,Valid,H5,5400.0,Fell,1871.0,44.36667,-69.2,"(44.36667, -69.2)",8.594339400592892,1,-69.2,United States of America,North America,4938.897704399999,0
Sediköy,23473,Valid,L6,240.0,Fell,1917.0,38.3,27.13333,"(38.3, 27.13333)",5.484796933490655,1,27.13333,Turkey,Asia,4263.556,1
Segowlie,23476,Valid,LL6,6930.0,Fell,1853.0,26.75,84.78333,"(26.75, 84.78333)",8.843759381917984,1,84.78332999999998,India,Asia,2977.81,5
Selakopi,23481,Valid,H5,1590.0,Fell,1939.0,-7.23333,107.33333,"(-7.23333, 107.33333)",7.372118028337787,1,107.33333,Indonesia,Asia,805.2142955999999,7
Seldebourak,23483,Valid,H5,150.0,Fell,1947.0,22.83333,4.98333,"(22.83333, 4.98333)",5.017279836814924,1,4.983329999999995,Algeria,Africa,2541.8062956,1
Semarkona,23487,Valid,LL3.00,691.0,Fell,1940.0,22.25,79.0,"(22.25, 79.0)",6.539585955617669,1,79.0,India,Asia,2476.87,5
Sena,23495,Valid,H4,4000.0,Fell,1773.0,41.71667,-0.05,"(41.71667, -0.05)",8.294299608857235,1,-0.0500000000000113,Spain,Europe,4643.8997044,2
Senboku,23496,Valid,H6,866.0,Fell,1993.0,39.43833,140.51167,"(39.43833, 140.51167)",6.765038976780541,1,140.51166999999998,Japan,Asia,4390.2748956,5
Seoni,23500,Valid,H6,20000.0,Fell,1966.0,21.68389,79.50083,"(21.68389, 79.50083)",9.90353755128617,1,79.50083000000001,India,Asia,2413.8506348,4
Seres,23501,Valid,H4,8500.0,Fell,1818.0,41.05,23.56667,"(41.05, 23.56667)",9.04793908261736,1,23.566669999999988,Greece,Europe,4569.686,2
Serra de Magé,23502,Valid,Eucrite-cm,1800.0,Fell,1923.0,-8.38333,-36.76667,"(-8.38333, -36.76667)",7.496097345175956,1,-36.766670000000005,Brazil,South America,933.2322956,7
Sete Lagoas,23504,Valid,H4,350.0,Fell,1908.0,-19.46667,-44.21667,"(-19.46667, -44.21667)",5.860786223465865,1,-44.21666999999999,Brazil,South America,2167.0297044,7
Sevilla,23508,Valid,LL4,180.0,Fell,1862.0,37.41667,-6.0,"(37.41667, -6.0)",5.198497031265826,1,-6.0,Spain,Europe,4165.2237044,1
Sevrukovo,23509,Valid,L5,101000.0,Fell,1874.0,50.61667,36.6,"(50.61667, 36.6)",11.52288569676448,1,36.6,Russia,Europe,5634.647704399999,4
Sfax,23512,Valid,L6,7000.0,Fell,1989.0,34.75,10.71667,"(34.75, 10.71667)",8.853808274977197,1,10.716669999999992,Open Ocean,Open Ocean,3868.37,8
Shalka,23521,Valid,Diogenite,4000.0,Fell,1850.0,23.1,87.3,"(23.1, 87.3)",8.294299608857235,1,87.30000000000001,India,Asia,2571.492,5
Sharps,23525,Valid,H3.4,1265.0,Fell,1921.0,37.83333,-76.7,"(37.83333, -76.7)",7.143617602704121,1,-76.7,United States of America,North America,4211.6062956,3
Shelburne,23529,Valid,L5,18600.0,Fell,1904.0,44.05,-80.16667,"(44.05, -80.16667)",9.83097062169695,1,-80.16667,Canada,North America,4903.646,0
Shergotty,23530,Valid,Martian (shergottite),5000.0,Fell,1865.0,24.55,84.83333,"(24.55, 84.83333)",8.517393171418904,1,84.83332999999999,India,Asia,2732.906,5
Sheyang,23531,Valid,L6,605.0,Fell,1976.0,33.65,120.06667,"(33.65, 120.06667)",6.406879986069314,1,120.06667,China,Asia,3745.918,5
Shikarpur,23534,Valid,L6,3679.7,Fell,1921.0,25.85,87.5775,"(25.85, 87.5775)",8.210858230465247,1,87.57749999999999,India,Asia,2877.622,5
Shuangyang,23582,Valid,H5,3900.0,Fell,1971.0,43.5,125.66667,"(43.5, 125.66667)",8.268988209506656,1,125.66667,China,Asia,4842.42,5
Shupiyan,23583,Valid,H6,5000.0,Fell,1912.0,33.71667,74.83333,"(33.71667, 74.83333)",8.517393171418904,1,74.83332999999999,India,Asia,3753.3397044,5
Shytal,23584,Valid,L6,3200.0,Fell,1863.0,24.33333,90.16667,"(24.33333, 90.16667)",8.071218539969863,1,90.16667,Bangladesh,Asia,2708.7862956,5
Siena,23586,Valid,LL5,3700.0,Fell,1794.0,43.11667,11.6,"(43.11667, 11.6)",8.216358332386156,1,11.599999999999994,Italy,Europe,4799.7477044,2
Sikhote-Alin,23593,Valid,"Iron, IIAB",23000000.0,Fell,1947.0,46.16,134.65333,"(46.16, 134.65333)",16.951004817371683,1,134.65332999999998,Russia,Europe,5138.531199999999,4
Silao,23594,Valid,H5,1710.0,Fell,1995.0,20.93333,-101.38333,"(20.93333, -101.38333)",7.444833273892193,1,-101.38333,Mexico,North America,2330.2982956,3
Silistra,55584,Valid,Achondrite-ung,0.15,Fell,1917.0,44.11667,27.26667,"(44.11667, 27.26667)",0.1397619423751586,1,27.266670000000005,Bulgaria,Europe,4911.0677044,1
Simmern,23603,Valid,H5,1222.0,Fell,1920.0,49.98333,7.53333,"(49.98333, 7.53333)",7.109062135687172,1,7.5333300000000065,Germany,Europe,5564.1442956,8
Sinai,23606,Valid,L6,1455.0,Fell,1916.0,30.9,32.48333,"(30.9, 32.48333)",7.283448228756631,1,32.483329999999995,Egypt,Africa,3439.788,8
Sindhri,23611,Valid,H5,8400.0,Fell,1901.0,26.21667,69.55,"(26.21667, 69.55)",9.036106025364846,1,69.55000000000001,Pakistan,Asia,2918.4397044,5
Sinnai,23613,Valid,H6,2000.0,Fell,1956.0,39.3,9.2,"(39.3, 9.2)",7.601402334583733,1,9.199999999999989,Italy,Europe,4374.875999999999,8
Sioux County,23614,Valid,Eucrite-mmict,4100.0,Fell,1933.0,42.58333,-103.66667,"(42.58333, -103.66667)",8.31898612539206,1,-103.66667,United States of America,North America,4740.376295599999,0
Sitathali,23616,Valid,H5,1600.0,Fell,1875.0,20.91667,82.58333,"(20.91667, 82.58333)",7.378383712996714,1,82.58332999999999,India,Asia,2328.4437044,5
Sivas,23617,Valid,H6,40000.0,Fell,1989.0,39.82467,36.13583,"(39.82467, 36.13583)",10.59665973278358,1,36.13583,Turkey,Asia,4433.2822644,4
Sixiangkou,23619,Valid,L5,630.0,Fell,1989.0,32.43333,119.86667,"(32.43333, 119.86667)",6.447305862541213,1,119.86667,China,Asia,3610.4782956,5
Ski,23621,Valid,L6,850.0,Fell,1848.0,59.73333,10.86667,"(59.73333, 10.86667)",6.746412128573375,1,10.86667,Norway,Europe,6649.5142956,2
Slavetic,23626,Valid,H5,1708.0,Fell,1868.0,45.68333,15.6,"(45.68333, 15.6)",7.443663683115591,1,15.599999999999994,Croatia,Europe,5085.4682956,2
Slobodka,23645,Valid,L4,2750.0,Fell,1818.0,55.0,35.0,"(55.0, 35.0)",7.919719760924575,1,35.0,Russia,Europe,6122.599999999999,2
Soheria,23660,Valid,OC,72.9,Fell,1960.0,27.13333,84.06667,"(27.13333, 84.06667)",4.302712827954156,1,84.06666999999999,India,Asia,3020.4822956,1
Soko-Banja,23661,Valid,LL4,80000.0,Fell,1877.0,43.66667,21.86667,"(43.66667, 21.86667)",11.289794413577894,1,21.86667,Republic of Serbia,Europe,4860.9737044,4
Sologne,23663,Valid,H5,54.0,Fell,1860.0,47.36667,1.73333,"(47.36667, 1.73333)",4.007333185232471,1,1.7333299999999952,France,Europe,5272.857704399999,1
Sołtmany,53829,Valid,L6,1066.0,Fell,2011.0,54.00883,22.005,"(54.00883, 22.005)",6.9726062513017535,1,22.004999999999995,Poland,Europe,6012.2629556,8
Sone,23667,Valid,H5,17100.0,Fell,1866.0,35.16667,135.33333,"(35.16667, 135.33333)",9.746892220313054,1,135.33333,Japan,Asia,3914.7537044,5
Songyuan,23668,Valid,L6,36900.0,Fell,1993.0,45.25,125.0,"(45.25, 125.0)",10.515993929932415,1,125.0,China,Asia,5037.23,4
Sopot,23670,Valid,OC,958.0,Fell,1927.0,44.41667,23.5,"(44.41667, 23.5)",6.865891074883439,1,23.5,Romania,Europe,4944.4637044,8
Soroti,23671,Valid,"Iron, ungrouped",2050.0,Fell,1945.0,1.7,33.63333,"(1.7, 33.63333)",7.62608275807238,1,33.63333,Uganda,Africa,189.244,7
St. Caprais-de-Quinsac,23081,Valid,L6,360.0,Fell,1883.0,44.75,0.05,"(44.75, 0.05)",5.8888779583328805,1,0.0500000000000113,France,Europe,4981.57,8
St. Christophe-la-Chartreuse,23082,Valid,L6,5500.0,Fell,1841.0,46.95,-1.5,"(46.95, -1.5)",8.612685172875459,1,-1.5,France,Europe,5226.474,2
St. Denis Westrem,23083,Valid,L6,700.0,Fell,1855.0,51.05,3.75,"(51.05, 3.75)",6.55250788703459,1,3.75,Belgium,Europe,5682.886,2
St. Germain-du-Pinel,23087,Valid,H6,4000.0,Fell,1890.0,48.01667,-1.15,"(48.01667, -1.15)",8.294299608857235,1,-1.1500000000000057,France,Europe,5345.2157044,2
St. Louis,23089,Valid,H4,1000.0,Fell,1950.0,38.7,-90.23333,"(38.7, -90.23333)",6.90875477931522,1,-90.23333,United States of America,North America,4308.084,3
St. Mark's,23090,Valid,EH5,13780.0,Fell,1903.0,-32.01667,27.41667,"(-32.01667, 27.41667)",9.531046110875144,1,27.41667000000001,South Africa,Africa,3564.0957044,7
St. Mary's County,23091,Valid,LL3.3,24.3,Fell,1919.0,38.16667,-76.38333,"(38.16667, -76.38333)",3.2308043957334744,1,-76.38333,United States of America,North America,4248.7137044,3
St. Mesmin,23092,Valid,LL6,8300.0,Fell,1866.0,48.45,3.93333,"(48.45, 3.93333)",9.024131268455037,1,3.933330000000012,France,Europe,5393.454,2
St. Michel,23093,Valid,L6,17000.0,Fell,1910.0,61.65,27.2,"(61.65, 27.2)",9.741027444837728,1,27.19999999999999,Finland,Europe,6862.878,2
St.-Chinian,23097,Valid,L6,134.3,Fell,1959.0,43.43333,2.95,"(43.43333, 2.95)",4.907494535176743,1,2.9499999999999886,France,Europe,4834.998295599999,8
Ställdalen,23712,Valid,H5,34000.0,Fell,1876.0,59.93333,14.95,"(59.93333, 14.95)",10.434145214930489,1,14.949999999999989,Sweden,Europe,6671.778295599999,2
Stannern,23713,Valid,Eucrite-mmict,52000.0,Fell,1808.0,49.28333,15.56667,"(49.28333, 15.56667)",10.859018228147889,1,15.566669999999988,Czechia,Europe,5486.220295599999,2
Stavropol,23717,Valid,L6,1500.0,Fell,1857.0,45.05,41.98333,"(45.05, 41.98333)",7.313886831633462,1,41.98333,Russia,Europe,5014.965999999999,2
Ste. Marguerite,23099,Valid,H4,4960.0,Fell,1962.0,50.76667,3.0,"(50.76667, 3.0)",8.509362612301048,1,3.0,France,Europe,5651.3457044,8
Sterlitamak,23724,Valid,"Iron, IIIAB",325000.0,Fell,1990.0,53.66667,55.98333,"(53.66667, 55.98333)",12.691583538230216,1,55.98333,Russia,Europe,5974.1737044,4
Stratford,23728,Valid,L6,50.0,Fell,1974.0,41.2,-73.13333,"(41.2, -73.13333)",3.9318256327243257,1,-73.13333,United States of America,North America,4586.384,3
Strathmore,23729,Valid,L6,13400.0,Fell,1917.0,56.58333,-3.25,"(56.58333, -3.25)",9.503084610020228,1,-3.25,United Kingdom,Europe,6298.8562956,2
Stretchleigh,23732,Valid,Stone-uncl,10400.0,Fell,1623.0,50.38333,-3.95,"(50.38333, -3.95)",9.249657234353132,1,-3.9499999999999886,United Kingdom,Europe,5608.672295599999,9
St-Robert,23733,Valid,H5,25400.0,Fell,1994.0,45.96861,-72.97806,"(45.96861, -72.97806)",10.142543822310389,1,-72.97806,Canada,North America,5117.2256652,0
Success,23736,Valid,L6,3500.0,Fell,1924.0,36.48333,-90.66667,"(36.48333, -90.66667)",8.160803920954665,1,-90.66667,United States of America,North America,4061.3242956,0
Suchy Dul,23737,Valid,L6,815.3,Fell,1969.0,50.53806,16.26333,"(50.53806, 16.26333)",6.70478193445731,1,16.263329999999996,Poland,Europe,5625.8968392,8
Suizhou,23738,Valid,L6,260000.0,Fell,1986.0,31.61667,113.46667,"(31.61667, 113.46667)",12.468440756144114,1,113.46667000000002,China,Asia,3519.5677044,4
Sulagiri,48951,Valid,LL6,110000.0,Fell,2008.0,12.66667,78.03333,"(12.66667, 78.03333)",11.60824473564232,1,78.03332999999998,India,Asia,1410.0537043999998,4
Sultanpur,23741,Valid,L/LL6,1710.5,Fell,1916.0,25.93333,84.28333,"(25.93333, 84.28333)",7.44512545797024,1,84.28332999999998,India,Asia,2886.8982956,5
Sungach,23745,Valid,H5,637.0,Fell,1935.0,44.86667,133.16667,"(44.86667, 133.16667)",6.45833828334479,1,133.16667,Russia,Europe,4994.557704399999,5
Supuhee,23760,Valid,H6,7235.0,Fell,1865.0,26.71667,84.21667,"(26.71667, 84.21667)",8.886823846515187,1,84.21667000000002,India,Asia,2974.0997044,5
Sutter's Mill,55529,Valid,C,992.5,Fell,2012.0,38.80389,-120.90806,"(38.80389, -120.90806)",6.901234061991872,1,-120.90806,United States of America,North America,4319.6490348,3
Sylacauga,23773,Valid,H4,5560.0,Fell,1954.0,33.18836,-86.2945,"(33.18836, -86.2945)",8.623533227187565,1,-86.2945,United States of America,North America,3694.5282352,0
Tabor,23776,Valid,H5,7540.0,Fell,1753.0,49.4,14.65,"(49.4, 14.65)",8.928110078202646,1,14.650000000000006,Czechia,Europe,5499.208,2
Tadjera,23778,Valid,L5,9000.0,Fell,1867.0,36.18333,5.41667,"(36.18333, 5.41667)",9.105090961257083,1,5.4166700000000105,Algeria,Africa,4027.9282956,2
Tagish Lake,23782,Valid,C2-ung,10000.0,Fell,2000.0,59.70444,-134.20139,"(59.70444, -134.20139)",9.210440366976515,1,-134.20139,Canada,North America,6646.298260799999,0
Tahara,23784,Valid,H4/5,1000.0,Fell,1991.0,34.72,137.305,"(34.72, 137.305)",6.90875477931522,1,137.305,Japan,Asia,3865.0304,5
Takenouchi,23789,Valid,H5,720.0,Fell,1880.0,35.38333,134.9,"(35.38333, 134.9)",6.580639137284949,1,134.89999999999998,Japan,Asia,3938.8722956,5
Tambakwatu,23795,Valid,L6,10500.0,Fell,1975.0,-7.75,112.76667,"(-7.75, 112.76667)",9.259225769705994,1,112.76666999999998,Indonesia,Asia,862.7299999999999,7
Tamdakht,48691,Valid,H5,100000.0,Fell,2008.0,31.16333,-7.015,"(31.16333, -7.015)",11.51293546492023,1,-7.014999999999986,Morocco,Africa,3469.1018956,4
Tané,23801,Valid,L5,905.0,Fell,1918.0,35.43333,136.23333,"(35.43333, 136.23333)",6.80903930604298,1,136.23333000000002,Japan,Asia,3944.4382956,5
Taonan,23873,Valid,L5,3850.0,Fell,1965.0,45.4,122.9,"(45.4, 122.9)",8.25608813381491,1,122.89999999999998,China,Asia,5053.928,5
Tatahouine,23884,Valid,Diogenite,12000.0,Fell,1931.0,32.95,10.41667,"(32.95, 10.41667)",9.39274525863144,1,10.41667000000001,Tunisia,Africa,3667.994,4
Tathlith,23885,Valid,L6,2500.0,Fell,1967.0,19.38333,43.73333,"(19.38333, 43.73333)",7.824445930877619,1,43.73333,Saudi Arabia,Asia,2157.7522956,5
Tauk,23887,Valid,L6,6000.0,Fell,1929.0,35.13333,44.45,"(35.13333, 44.45)",8.699681400989514,1,44.44999999999999,Iraq,Asia,3911.0422956,8
Tauti,23888,Valid,L6,21000.0,Fell,1937.0,46.71667,23.5,"(46.71667, 23.5)",9.952325334619427,1,23.5,Romania,Europe,5200.4997044,4
Tenham,23897,Valid,L6,160000.0,Fell,1879.0,-25.73333,142.95,"(-25.73333, 142.95)",11.982935344196433,1,142.95,Australia,Oceania,2864.6342956,7
Tennasilm,23898,Valid,L4,28500.0,Fell,1872.0,58.03333,26.95,"(58.03333, 26.95)",10.25769445336048,1,26.94999999999999,Estonia,Europe,6460.270295599999,2
Thal,23908,Valid,H6,342.0,Fell,1950.0,33.4,70.6,"(33.4, 70.6)",5.83773044716594,1,70.6,Pakistan,Asia,3718.088,5
Thika,54493,Valid,L6,14200.0,Fell,2011.0,-1.00278,37.15028,"(-1.00278, 37.15028)",9.561067663645012,1,37.15028000000001,Kenya,Africa,111.6294696,7
Thuathe,23976,Valid,H4/5,45300.0,Fell,2002.0,-29.33333,27.58333,"(-29.33333, 27.58333)",10.721084386282662,1,27.58332999999999,Lesotho,Africa,3265.3862956,7
Tianzhang,23984,Valid,H5,2232.0,Fell,1986.0,32.94667,118.99,"(32.94667, 118.99)",7.711101251840158,1,118.99,China,Asia,3667.6233044,5
Tieschitz,23989,Valid,H/L3.6,28000.0,Fell,1878.0,49.6,17.11667,"(49.6, 17.11667)",10.239995502805316,1,17.11667,Czechia,Europe,5521.472,2
Tilden,23998,Valid,L6,74800.0,Fell,1927.0,38.2,-89.68333,"(38.2, -89.68333)",11.222586532857164,1,-89.68333,United States of America,North America,4252.424,0
Tillaberi,23999,Valid,L6,3000.0,Fell,1970.0,14.25,1.53333,"(14.25, 1.53333)",8.006700845440367,1,1.5333300000000063,Niger,Africa,1586.31,7
Timochin,24004,Valid,H5,65500.0,Fell,1807.0,54.5,35.2,"(54.5, 35.2)",11.089820688682371,1,35.19999999999999,Russia,Europe,6066.94,2
Tirupati,24009,Valid,H6,230.0,Fell,1934.0,13.63333,79.41667,"(13.63333, 79.41667)",5.442417710521793,1,79.41667000000001,India,Asia,1517.6622956,1
Tissint,54823,Valid,Martian (shergottite),7000.0,Fell,2011.0,29.48195,-7.61123,"(29.48195, -7.61123)",8.853808274977197,1,-7.611230000000006,Morocco,Africa,3281.930674,8
Tjabe,24011,Valid,H6,20000.0,Fell,1869.0,-7.08333,111.53333,"(-7.08333, 111.53333)",9.90353755128617,1,111.53332999999998,Indonesia,Asia,788.5162955999999,7
Tjerebon,24012,Valid,L5,16500.0,Fell,1922.0,-6.66667,106.58333,"(-6.66667, 106.58333)",9.711176264112805,1,106.58333,Indonesia,Asia,742.1337043999999,7
Tomakovka,24019,Valid,LL6,600.0,Fell,1905.0,47.85,34.76667,"(47.85, 34.76667)",6.398594934535208,1,34.766670000000005,Ukraine,Europe,5326.662,8
