name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,log_mass,fall_binary,reclong_norm,country,continent,dist_equator_km,cluster
Bear Lodge,4983,Valid,"Iron, IIIAB",48500.0,Found,1931.0,44.5,-104.2,"(44.5, -104.2)",10.789339695269716,0,-104.2,United States of America,North America,4953.74,2
Beaver,4985,Valid,L5,25628.0,Found,1940.0,36.8,-100.53333,"(36.8, -100.53333)",10.151479801819727,0,-100.53333,United States of America,North America,4096.575999999999,2
Beeler,4994,Valid,LL6,11620.0,Found,1924.0,38.53333,-100.21667,"(38.53333, -100.21667)",9.360569085222874,0,-100.21667,United States of America,North America,4289.5302956,2
Beenham,4995,Valid,L5,44400.0,Found,1937.0,36.21667,-103.65,"(36.21667, -103.65)",10.70101727068921,0,-103.65,United States of America,North America,4031.6397044,2
Bella Roca,5003,Valid,"Iron, IIIAB",33000.0,Found,1888.0,24.9,-105.4,"(24.9, -105.4)",10.404293143019792,0,-105.4,Mexico,North America,2771.8679999999995,2
Belly River,5007,Valid,H6,7900.0,Found,1943.0,49.5,-113.0,"(49.5, -113.0)",8.974744612722734,0,-113.0,Canada,North America,5510.339999999999,2
Bencubbin,5014,Valid,CBa,118000.0,Found,1930.0,-30.75,117.78333,"(-30.75, 117.78333)",11.678448377988165,0,117.78332999999998,Australia,Oceania,3423.09,1
Bendegó,5015,Valid,"Iron, IC",5360000.0,Found,1784.0,-10.11667,-39.2,"(-10.11667, -39.2)",15.494474719614132,0,-39.19999999999999,Brazil,South America,1126.1877043999998,1
Bendock,5016,Valid,Pallasite,27000.0,Found,1898.0,-37.15,148.91667,"(-37.15, 148.91667)",10.203629181337648,0,148.91667,Australia,Oceania,4135.538,1
Bennett County,5022,Valid,"Iron, IIAB",89000.0,Found,1934.0,43.5,-101.25,"(43.5, -101.25)",11.39640288460621,0,-101.25,United States of America,North America,4842.42,2
Berdyansk,5027,Valid,L6,2250.0,Found,1843.0,46.75,36.81667,"(46.75, 36.81667)",7.719129840906732,0,36.81666999999999,Ukraine,Europe,5204.21,0
Bethune,5033,Valid,EH4/5,67.0,Found,1941.0,39.3,-102.41667,"(39.3, -102.41667)",4.219507705176107,0,-102.41667,United States of America,North America,4374.875999999999,2
Billings,5047,Valid,"Iron, IIIAB",24500.0,Found,1903.0,37.06667,-93.55,"(37.06667, -93.55)",10.106469212026385,0,-93.55,United States of America,North America,4126.2617044,2
Binda,5049,Valid,Eucrite-cm,5400.0,Found,1912.0,-34.31667,149.38333,"(-34.31667, 149.38333)",8.594339400592892,0,149.38333,Australia,Oceania,3820.1317044,1
Bingera,5050,Valid,"Iron, IIAB",10841.0,Found,1880.0,-29.88333,150.56667,"(-29.88333, 150.56667)",9.291182759820284,0,150.56667,Australia,Oceania,3326.6122956,1
Binneringie,55546,Valid,H5,9056.0,Found,1946.0,-31.4875,122.12389,"(-31.4875, 122.12389)",9.111293218374948,0,122.12389000000002,Australia,Oceania,3505.1885,1
Bischtübe,5057,Valid,"Iron, IAB-sLL",48250.0,Found,1888.0,51.95,62.2,"(51.95, 62.2)",10.784171831940965,0,62.19999999999999,Kazakhstan,Asia,5783.074,0
Bishop Canyon,5058,Valid,"Iron, IVA",8600.0,Found,1912.0,38.0,-108.5,"(38.0, -108.5)",9.05963375455148,0,-108.5,United States of America,North America,4230.16,2
Bitburg,5062,Valid,"Iron, IAB complex",1500000.0,Found,1805.0,49.96667,6.53333,"(49.96667, 6.53333)",14.220976332738882,0,6.533330000000007,Germany,Europe,5562.2897044,0
Black Mountain,5066,Valid,"Iron, IAB-MG",800.0,Found,1839.0,35.58333,-82.35,"(35.58333, -82.35)",6.68586094706836,0,-82.35,United States of America,North America,3961.1362956,2
Blithfield,5075,Valid,EL6,1830.0,Found,1910.0,45.5,-77.0,"(45.5, -77.0)",7.5126175446745105,0,-77.0,Canada,North America,5065.06,2
Blue Tier,5077,Valid,Iron,1400.0,Found,1890.0,-41.18333,148.03333,"(-41.18333, 148.03333)",7.244941546337007,0,148.03332999999998,Australia,Oceania,4584.528295599999,1
Bluewater,5078,Valid,"Iron, IIIAB",9540.0,Found,1946.0,35.26667,-107.96667,"(35.26667, -107.96667)",9.163353580751846,0,-107.96667,United States of America,North America,3925.8857044,2
Bluff (a),5087,Valid,L5,153300.0,Found,1878.0,29.87861,-96.87222,"(29.87861, -96.87222)",11.940158587995835,0,-96.87222,United States of America,North America,3326.0868651999995,2
Bluff (b),5088,Valid,L4,16000.0,Found,1917.0,29.86306,-96.92667,"(29.86306, -96.92667)",9.680406499268877,0,-96.92667,United States of America,North America,3324.3558392,2
Bodaibo,5094,Valid,"Iron, IVA",15900.0,Found,1907.0,57.85,114.2,"(57.85, 114.2)",9.674137279312395,0,114.2,Russia,Europe,6439.862,0
Boerne,5095,Valid,H6,1100.0,Found,1932.0,29.8,-98.8,"(29.8, -98.8)",7.00397413672268,0,-98.8,United States of America,North America,3317.336,2
Bogoslovka,5096,Valid,H5,2180.0,Found,1948.0,52.5,68.8,"(52.5, 68.8)",7.687538766201629,0,68.80000000000001,Kazakhstan,Asia,5844.299999999999,0
Bohumilitz,5099,Valid,"Iron, IAB-MG",59000.0,Found,1829.0,49.05,13.76667,"(49.05, 13.76667)",10.985309671896765,0,13.766670000000005,Czechia,Europe,5460.245999999999,0
Bolshaya Korta,5101,Valid,H5,1593.0,Found,1939.0,57.63333,83.36667,"(57.63333, 83.36667)",7.374001859350161,0,83.36667,Russia,Europe,6415.7422956,0
Bond Springs,5102,Valid,H6,6.2,Found,1898.0,-23.5,133.83333,"(-23.5, 133.83333)",1.9740810260220096,0,133.83333,Australia,Oceania,2616.02,1
Bonita Springs,5104,Valid,H5,41800.0,Found,1938.0,26.26667,-81.75,"(26.26667, -81.75)",10.640675541671662,0,-81.75,United States of America,North America,2924.0057044,2
Boogaldi,5107,Valid,"Iron, IVA",2000.0,Found,1900.0,-31.15,149.11667,"(-31.15, 149.11667)",7.601402334583733,0,149.11667,Australia,Oceania,3467.6179999999995,1
Borrego,5115,Valid,L6,2126.0,Found,1930.0,33.26667,-116.38333,"(33.26667, -116.38333)",7.662467815200237,0,-116.38333,United States of America,North America,3703.2457043999993,2
Botetourt County,5116,Valid,Iron,500.0,Found,1850.0,37.5,-79.75,"(37.5, -79.75)",6.2166061010848646,0,-79.75,United States of America,North America,4174.5,2
Bowden,5122,Valid,H5,603.0,Found,1907.0,-33.0,26.4,"(-33.0, 26.4)",6.403574197934815,0,26.40000000000001,South Africa,Africa,3673.56,1
Boxhole,5126,Valid,"Iron, IIIAB",500000.0,Found,1937.0,-22.61667,135.2,"(-22.61667, 135.2)",13.122365377402328,0,135.2,Australia,Oceania,2517.6877044,1
Brady,5129,Valid,L6,927.0,Found,1937.0,31.05,-99.46667,"(31.05, -99.46667)",6.833031732786201,0,-99.46667,United States of America,North America,3456.486,2
Brahin,5130,Valid,"Pallasite, PMG",823000.0,Found,1810.0,52.5,30.33333,"(52.5, 30.33333)",13.620712694725295,0,30.33332999999999,Belarus,Europe,5844.299999999999,0
Brenham,5136,Valid,"Pallasite, PMG-an",4300000.0,Found,1882.0,37.5825,-99.16361,"(37.5825, -99.16361)",15.274125813221904,0,-99.16361,United States of America,North America,4183.6839,2
Brewster,5137,Valid,L6,17000.0,Found,1940.0,39.25,-101.33333,"(39.25, -101.33333)",9.741027444837728,0,-101.33333,United States of America,North America,4369.31,2
Bridgewater,5139,Valid,"Iron, IID",13600.0,Found,1890.0,35.71667,-81.86667,"(35.71667, -81.86667)",9.517898598432753,0,-81.86667,United States of America,North America,3975.9797044,2
Briggsdale,5141,Valid,"Iron, IIIAB",2230.0,Found,1949.0,40.66667,-104.31667,"(40.66667, -104.31667)",7.710205194432532,0,-104.31667,United States of America,North America,4527.0137044,2
Briscoe,5142,Valid,L5,1773.0,Found,1940.0,34.35,-101.4,"(34.35, -101.4)",7.480992162869525,0,-101.4,United States of America,North America,3823.842,2
Bristol,5143,Valid,"Iron, IVA",20000.0,Found,1937.0,36.56667,-82.18333,"(36.56667, -82.18333)",9.90353755128617,0,-82.18333,United States of America,North America,4070.6017044,2
Britstown,5144,Valid,"Iron, IAB-ung",544.0,Found,1910.0,-30.58333,23.55,"(-30.58333, 23.55)",6.300785794663244,0,23.55000000000001,South Africa,Africa,3404.5362956,1
Broken Bow,5145,Valid,H4,6800.0,Found,1937.0,41.43333,-99.7,"(41.43333, -99.7)",8.824824939175638,0,-99.7,United States of America,North America,4612.358295599999,2
Brownfield (1937),5151,Valid,H3.7,40960.0,Found,1937.0,33.21667,-102.18333,"(33.21667, -102.18333)",10.620375673477872,0,-102.18333,United States of America,North America,3697.6797044,2
Bruno,5158,Valid,"Iron, IIAB",13000.0,Found,1931.0,52.26667,-105.35,"(52.26667, -105.35)",9.472781556562168,0,-105.35,Canada,North America,5818.325704399999,2
Burdett,5167,Valid,H5,8600.0,Found,1940.0,38.23333,-99.53333,"(38.23333, -99.53333)",9.05963375455148,0,-99.53333,United States of America,North America,4256.1342956,2
Burgavli,5168,Valid,"Iron, IAB-MG",24900.0,Found,1941.0,66.4,137.46667,"(66.4, 137.46667)",10.122663242288953,0,137.46667000000002,Russia,Europe,7391.648,0
Burkett,5170,Valid,"Iron, IAB-MG",8400.0,Found,1913.0,32.03333,-99.25,"(32.03333, -99.25)",9.036106025364846,0,-99.25,United States of America,North America,3565.9502956,2
Burlington,5172,Valid,"Iron, IIIE",68000.0,Found,1819.0,42.75,-75.18333,"(42.75, -75.18333)",11.127277689932466,0,-75.18333,United States of America,North America,4758.929999999999,2
Bushman Land,5179,Valid,"Iron, IVA",3000.0,Found,1933.0,-30.0,20.0,"(-30.0, 20.0)",8.006700845440367,0,20.0,South Africa,Africa,3339.6,1
Bushnell,5180,Valid,H4,1240.0,Found,1939.0,41.23333,-103.9,"(41.23333, -103.9)",7.123672785204607,0,-103.9,United States of America,North America,4590.0942956,2
Butler,5182,Valid,"Iron, ungrouped",41000.0,Found,1874.0,38.3,-94.36667,"(38.3, -94.36667)",10.62135173563291,0,-94.36667,United States of America,North America,4263.556,2
Cacaria,5188,Valid,"Iron, IIIAB",41400.0,Found,1867.0,24.5,-104.8,"(24.5, -104.8)",10.63106031411106,0,-104.8,Mexico,North America,2727.34,2
Cachari,5189,Valid,Eucrite-mmict,23500.0,Found,1916.0,-36.4,-59.5,"(-36.4, -59.5)",10.064798252418376,0,-59.5,Argentina,South America,4052.048,1
Cachiyuyal,5190,Valid,"Iron, IIIE",2500.0,Found,1874.0,-25.0,-69.5,"(-25.0, -69.5)",7.824445930877619,0,-69.5,Chile,South America,2783.0,1
Cadell,5193,Valid,L6,3290.0,Found,1910.0,-34.06667,139.75,"(-34.06667, 139.75)",8.098946748943339,0,139.75,Australia,Oceania,3792.3017044,1
Calico Rock,5198,Valid,"Iron, IIAB",7275.0,Found,1938.0,36.08333,-92.15,"(36.08333, -92.15)",8.892336539638013,0,-92.15,United States of America,North America,4016.796295599999,2
Cambria,5203,Valid,"Iron, ungrouped",16300.0,Found,1818.0,43.2,-78.8,"(43.2, -78.8)",9.69898173460629,0,-78.8,United States of America,North America,4809.024,2
Campbellsville,5245,Valid,"Iron, IIIAB",15400.0,Found,1929.0,37.36667,-85.36667,"(37.36667, -85.36667)",9.642187721358466,0,-85.36667,United States of America,North America,4159.6577044,2
Campo de Pucara (iron),5246,Valid,Iron,41.0,Found,1879.0,-27.66667,-67.11667,"(-27.66667, -67.11667)",3.737669618283368,0,-67.11667,Argentina,South America,3079.8537044,1
Campo del Cielo,5247,Valid,"Iron, IAB-MG",50000000.0,Found,1575.0,-27.46667,-60.58333,"(-27.46667, -60.58333)",17.72753358339242,0,-60.58332999999999,Argentina,South America,3057.5897044,3
Canton,5254,Valid,"Iron, IIIAB",7030.0,Found,1894.0,34.2,-84.48333,"(34.2, -84.48333)",8.858084222199162,0,-84.48333,United States of America,North America,3807.144,2
Canyon City,5256,Valid,"Iron, IIIAB",8600.0,Found,1875.0,40.9,-123.1,"(40.9, -123.1)",9.05963375455148,0,-123.1,United States of America,North America,4552.987999999999,2
Canyon Diablo,5257,Valid,"Iron, IAB-MG",30000000.0,Found,1891.0,35.05,-111.03333,"(35.05, -111.03333)",17.216707972959764,0,-111.03333,United States of America,North America,3901.766,2
Cape of Good Hope,5261,Valid,"Iron, IVB",136000.0,Found,1793.0,-33.5,26.0,"(-33.5, 26.0)",11.820417517632333,0,26.0,South Africa,Africa,3729.22,1
Cape York,5262,Valid,"Iron, IIIAB",58200000.0,Found,1818.0,76.13333,-64.93333,"(76.13333, -64.93333)",17.879395929883795,0,-64.93333,Open Ocean,Open Ocean,8475.1622956,2
Caperr,5263,Valid,"Iron, IIIAB",113900.0,Found,1869.0,-45.28333,-70.48333,"(-45.28333, -70.48333)",11.643084929027989,0,-70.48333,Argentina,South America,5040.940295599999,1
Carbo,5266,Valid,"Iron, IID",454000.0,Found,1923.0,29.66667,-111.5,"(29.66667, -111.5)",13.025854679664231,0,-111.5,Mexico,North America,3302.4937044,2
Carcote,5267,Valid,H5,392.0,Found,1888.0,-24.0,-69.0,"(-24.0, -69.0)",5.973809611869261,0,-69.0,Chile,South America,2671.68,1
Carlton,5277,Valid,"Iron, IAB-sLM",81200.0,Found,1887.0,31.91667,-98.03333,"(31.91667, -98.03333)",11.304682841344873,0,-98.03333,United States of America,North America,3552.9637044,2
Caroline,5279,Valid,H5,800.0,Found,1941.0,-37.98333,140.98333,"(-37.98333, 140.98333)",6.68586094706836,0,140.98333000000002,Australia,Oceania,4228.3042956,1
Carraweena,5281,Valid,L3.9,31600.0,Found,1914.0,-29.23333,139.93333,"(-29.23333, 139.93333)",10.360944044643912,0,139.93333,Australia,Oceania,3254.2542956,1
Carthage,5282,Valid,"Iron, IIIAB",127000.0,Found,1840.0,36.26667,-85.98333,"(36.26667, -85.98333)",11.751950239425476,0,-85.98333,United States of America,North America,4037.2057044,2
Cartoonkana,5283,Valid,L6,294.0,Found,1914.0,-29.75,141.03333,"(-29.75, 141.03333)",5.68697535633982,0,141.03332999999998,Australia,Oceania,3311.77,1
Carver,5284,Valid,"Iron, IIAB",94000.0,Found,1935.0,32.0,-86.0,"(32.0, -86.0)",11.451060699493429,0,-86.0,United States of America,North America,3562.24,2
Casas Grandes,5285,Valid,"Iron, IIIAB",1545000.0,Found,1867.0,30.4,-107.8,"(30.4, -107.8)",14.250535115562965,0,-107.8,Mexico,North America,3384.128,2
Casey County,5286,Valid,"Iron, IAB-MG",723.0,Found,1877.0,37.25,-85.0,"(37.25, -85.0)",6.584791392385716,0,-85.0,United States of America,North America,4146.67,2
Cashion,5287,Valid,H4,5896.8,Found,1936.0,35.84778,-97.70333,"(35.84778, -97.70333)",8.68233467900034,0,-97.70333,United States of America,North America,3990.5748696,2
Casilda,5288,Valid,H5,5250.0,Found,1937.0,-33.1,-61.13333,"(-33.1, -61.13333)",8.566173813637858,0,-61.13333,Argentina,South America,3684.692,1
Casimiro de Abreu,5289,Valid,"Iron, IIIAB",25000.0,Found,1947.0,-22.46667,-42.21667,"(-22.46667, -42.21667)",10.12667110305036,0,-42.21666999999999,Brazil,South America,2500.9897044,1
Castray River,5294,Valid,Iron,10.0,Found,1899.0,-41.5,145.41667,"(-41.5, 145.41667)",2.3978952727983707,0,145.41667,Australia,Oceania,4619.78,1
Cavour,5300,Valid,H6,26210.0,Found,1938.0,44.221494,-98.059192,"(44.221494, -98.059192)",10.173934448966204,0,-98.059192,United States of America,North America,4922.73671208,2
Cedar (Kansas),5302,Valid,H6,4900.0,Found,1937.0,39.7,-98.98333,"(39.7, -98.98333)",8.497194544909547,0,-98.98333,United States of America,North America,4419.404,2
Cedar (Texas),5303,Valid,H4,26000.0,Found,1900.0,29.82806,-96.90861,"(29.82806, -96.90861)",10.165890277802454,0,-96.90861,United States of America,North America,3320.4596392,2
Cedartown,5304,Valid,"Iron, IIAB",11300.0,Found,1898.0,34.01667,-85.26667,"(34.01667, -85.26667)",9.332646496360152,0,-85.26667,United States of America,North America,3786.7357044,2
Chamberlin,5317,Valid,H5,2400.0,Found,1941.0,36.2,-102.45,"(36.2, -102.45)",7.783640596221253,0,-102.45,United States of America,North America,4029.784,2
Chambord,5318,Valid,"Iron, IIIAB",6600.0,Found,1904.0,48.45,-72.06667,"(48.45, -72.06667)",8.79497643168877,0,-72.06667,Canada,North America,5393.454,2
Chañaral,5319,Valid,"Iron, IIIAB",1207.0,Found,1884.0,-26.5,-70.25,"(-26.5, -70.25)",7.0967213784947605,0,-70.25,Chile,South America,2949.98,1
Channing,5324,Valid,H5,15300.0,Found,1936.0,35.71667,-102.28333,"(35.71667, -102.28333)",9.635673464721814,0,-102.28333,United States of America,North America,3975.9797044,2
Charcas,5326,Valid,"Iron, IIIAB",1400000.0,Found,1804.0,23.08333,-101.01667,"(23.08333, -101.01667)",14.151983508870948,0,-101.01667,Mexico,North America,2569.6362956,2
Chebankol,5335,Valid,"Iron, IAB-sHL",127760.0,Found,1938.0,53.66667,88.0,"(53.66667, 88.0)",11.757916610034217,0,88.0,Russia,Europe,5974.1737044,0
Chesterville,5343,Valid,"Iron, IIAB",16500.0,Found,1849.0,34.7,-81.2,"(34.7, -81.2)",9.711176264112805,0,-81.2,United States of America,North America,3862.804,2
Chico Mountains,5348,Valid,"Iron, IIAB",212.0,Found,1915.0,29.0,-103.25,"(29.0, -103.25)",5.3612921657094255,0,-103.25,Mexico,North America,3228.28,2
Chihuahua City,5350,Valid,"Iron, IC",54000.0,Found,1929.0,28.66667,-106.11667,"(28.66667, -106.11667)",10.896757843893464,0,-106.11667,Mexico,North America,3191.1737044,2
Chilkoot,5351,Valid,"Iron, IIIAB",43000.0,Found,1881.0,59.33333,-136.0,"(59.33333, -136.0)",10.66897865021924,0,-136.0,United States of America,North America,6604.986295599999,2
Chinautla,5352,Valid,"Iron, IVA-an",5720.0,Found,1902.0,14.5,-90.5,"(14.5, -90.5)",8.651898894268529,0,-90.5,Guatemala,North America,1614.14,2
Chinga,5353,Valid,"Iron, ungrouped",209400.0,Found,1913.0,51.05833,94.4,"(51.05833, 94.4)",12.25200635295636,0,94.39999999999998,Russia,Europe,5683.813295599999,0
Chinguetti,5354,Valid,Mesosiderite-B1,4050.0,Found,1920.0,20.25,-12.68333,"(20.25, -12.68333)",8.30671904320269,0,-12.683330000000012,Mauritania,Africa,2254.23,2
Chulafinnee,5362,Valid,"Iron, IIIAB",16220.0,Found,1873.0,33.5,-85.66667,"(33.5, -85.66667)",9.694061978050115,0,-85.66667,United States of America,North America,3729.22,2
Chupaderos,5363,Valid,"Iron, IIIAB",24300000.0,Found,1852.0,27.0,-105.1,"(27.0, -105.1)",17.00598694946304,0,-105.1,Mexico,North America,3005.64,2
Cincinnati,5366,Valid,"Iron, IIAB",1500.0,Found,1870.0,39.11667,-84.5,"(39.11667, -84.5)",7.313886831633462,0,-84.5,United States of America,North America,4354.4677044,2
Clareton,5371,Valid,L6,1050.0,Found,1931.0,43.7,-104.7,"(43.7, -104.7)",6.957497370876951,0,-104.7,United States of America,North America,4864.684,2
Clark County,5373,Valid,"Iron, IIIF",11300.0,Found,1937.0,38.0,-84.16667,"(38.0, -84.16667)",9.332646496360152,0,-84.16667,United States of America,North America,4230.16,2
Cleburne,5377,Valid,"Iron, IVA",6800.0,Found,1907.0,32.31667,-97.41667,"(32.31667, -97.41667)",8.824824939175638,0,-97.41667,United States of America,North America,3597.4917044,2
Cleveland,5379,Valid,"Iron, IIIAB",115000.0,Found,1860.0,34.88333,-84.78333,"(34.88333, -84.78333)",11.652696102959752,0,-84.78333,United States of America,North America,3883.2122956,2
Coahuila,5387,Valid,"Iron, IIAB",2100000.0,Found,1837.0,28.7,-102.73333,"(28.7, -102.73333)",14.557448378884017,0,-102.73333,Mexico,North America,3194.884,2
Cobija,5388,Valid,H6,6530.0,Found,1892.0,-22.56667,-70.25,"(-22.56667, -70.25)",8.784315349902657,0,-70.25,Chile,South America,2512.1217043999995,1
Cockburn,5391,Valid,L6,2460.0,Found,1946.0,-32.13333,141.03333,"(-32.13333, 141.03333)",7.808323050391055,0,141.03332999999998,Australia,Oceania,3577.0822956,1
Cocklebiddy,5392,Valid,H5,19500.0,Found,1949.0,-31.93333,126.21667,"(-31.93333, 126.21667)",9.87822102528824,0,126.21667000000002,Australia,Oceania,3554.8182956,1
Cocunda,5393,Valid,L6,482.0,Found,1945.0,-32.81667,134.8,"(-32.81667, 134.8)",6.180016653652572,0,134.8,Australia,Oceania,3653.1517044,1
Colby (Kansas),5394,Valid,H5,2400.0,Found,1940.0,39.41667,-101.05,"(39.41667, -101.05)",7.783640596221253,0,-101.05,United States of America,North America,4387.8637044,2
Cold Bay,5396,Valid,"Pallasite, PES",320.0,Found,1921.0,55.18333,-162.55,"(55.18333, -162.55)",5.771441123130016,0,-162.55,United States of America,North America,6143.0082956,2
Coldwater (iron),5398,Valid,Iron,18400.0,Found,1923.0,37.26667,-99.33333,"(37.26667, -99.33333)",9.820160289946374,0,-99.33333,United States of America,North America,4148.525704399999,2
Coldwater (stone),5399,Valid,H5,16000.0,Found,1924.0,37.26667,-99.33333,"(37.26667, -99.33333)",9.680406499268877,0,-99.33333,United States of America,North America,4148.525704399999,2
Colfax,5402,Valid,"Iron, IAB-ung",2300.0,Found,1880.0,35.3,-81.73333,"(35.3, -81.73333)",7.741099090035366,0,-81.73333,United States of America,North America,3929.596,2
Colomera,5404,Valid,"Iron, IIE",134000.0,Found,1912.0,37.43333,-3.65,"(37.43333, -3.65)",11.80560254159177,0,-3.6500000000000057,Spain,Europe,4167.078295599999,2
Comanche (iron),5414,Valid,"Iron, IAB-sLL",19700.0,Found,1940.0,32.01667,-98.7,"(32.01667, -98.7)",9.888424674859085,0,-98.7,United States of America,North America,3564.0957044,2
Concho,5417,Valid,L6,93500.0,Found,1939.0,32.0,-101.5,"(32.0, -101.5)",11.44572741040675,0,-101.5,United States of America,North America,3562.24,2
Cookeville,5431,Valid,"Iron, IAB-ung",2300.0,Found,1913.0,36.16667,-85.51667,"(36.16667, -85.51667)",7.741099090035366,0,-85.51667,United States of America,North America,4026.0737044,2
Coolac,5432,Valid,"Iron, IAB-MG",19280.0,Found,1874.0,-34.96667,148.125,"(-34.96667, 148.125)",9.866875434039397,0,148.125,Australia,Oceania,3892.4897044,1
Coolamon,5433,Valid,L6,393.0,Found,1921.0,-34.81667,147.13333,"(-34.81667, 147.13333)",5.976350909297934,0,147.13333,Australia,Oceania,3875.7917044,1
Coolidge,5434,Valid,C4-ung,4500.0,Found,1937.0,38.03333,-101.98333,"(38.03333, -101.98333)",8.412054873292933,0,-101.98333,United States of America,North America,4233.8702956,2
Coomandook,5435,Valid,H6,5230.0,Found,1939.0,-35.41667,139.75,"(-35.41667, 139.75)",8.562357743370612,0,139.75,Australia,Oceania,3942.5837044,1
Coon Butte,5436,Valid,L6,2750.0,Found,1905.0,35.0,-111.0,"(35.0, -111.0)",7.919719760924575,0,-111.0,United States of America,North America,3896.2,2
Coopertown,5438,Valid,"Iron, IIIE",16800.0,Found,1860.0,36.43333,-87.0,"(36.43333, -87.0)",9.729193687429404,0,-87.0,United States of America,North America,4055.7582956,2
Cope,5440,Valid,H5,12000.0,Found,1934.0,39.66667,-102.83333,"(39.66667, -102.83333)",9.39274525863144,0,-102.83333,United States of America,North America,4415.6937044,2
Copiapo,5442,Valid,"Iron, IAB-MG",20000.0,Found,1863.0,-27.3,-70.4,"(-27.3, -70.4)",9.90353755128617,0,-70.4,Chile,South America,3039.036,1
Corrizatillo,5448,Valid,"Iron, IAB complex",1328.0,Found,1884.0,-26.03333,-70.33333,"(-26.03333, -70.33333)",7.192182058713246,0,-70.33333,Chile,South America,2898.0302956,1
Cortez,5449,Valid,H6,715.6,Found,1940.0,37.35,-108.68333,"(37.35, -108.68333)",6.574517804870854,0,-108.68333,United States of America,North America,4157.802,2
Cosby's Creek,5450,Valid,"Iron, IAB-MG",960000.0,Found,1837.0,35.78333,-83.25,"(35.78333, -83.25)",13.774689605110144,0,-83.25,United States of America,North America,3983.4002956,2
Costilla Peak,5453,Valid,"Iron, IIIAB",35500.0,Found,1881.0,36.83333,-105.23333,"(36.83333, -105.23333)",10.477316144080852,0,-105.23333,United States of America,North America,4100.286295599999,2
Cotesfield,5454,Valid,L6,1160.0,Found,1928.0,41.36667,-98.63333,"(41.36667, -98.63333)",7.057036981697891,0,-98.63333,United States of America,North America,4604.937704399999,2
Covert,5456,Valid,H5,61000.0,Found,1896.0,39.2,-98.78333,"(39.2, -98.78333)",11.0186455364637,0,-98.78333,United States of America,North America,4363.744,2
Cowell,5457,Valid,"Iron, IIIAB",5717.0,Found,1932.0,-33.3,136.01667,"(-33.3, 136.01667)",8.651374372882257,0,136.01666999999998,Australia,Oceania,3706.956,1
Cowra,5458,Valid,"Iron, ungrouped",5560.0,Found,1888.0,-33.85,148.68333,"(-33.85, 148.68333)",8.623533227187565,0,148.68333,Australia,Oceania,3768.182,1
Crab Orchard,5461,Valid,Mesosiderite-A1,48500.0,Found,1887.0,35.83333,-84.91667,"(35.83333, -84.91667)",10.789339695269716,0,-84.91667,United States of America,North America,3988.9662955999993,2
Cranberry Plains,5462,Valid,"Iron, IVA",90.0,Found,1852.0,37.23333,-80.73333,"(37.23333, -80.73333)",4.51085950651685,0,-80.73333,United States of America,North America,4144.8142956,2
Cranbourne,5463,Valid,"Iron, IAB-MG",8600000.0,Found,1854.0,-38.1,145.3,"(-38.1, 145.3)",15.9672728775028,0,145.3,Australia,Oceania,4241.292,1
Cranfills Gap,5464,Valid,H6,6000.0,Found,1940.0,31.75,-97.75,"(31.75, -97.75)",8.699681400989514,0,-97.75,United States of America,North America,3534.41,2
Cratheús (1931),5466,Valid,"Iron, IVA",27500.0,Found,1914.0,-5.25,-40.5,"(-5.25, -40.5)",10.221977646629885,0,-40.5,Brazil,South America,584.43,1
Cruz del Aire,5478,Valid,"Iron, ungrouped",23000.0,Found,1911.0,26.5,-100.0,"(26.5, -100.0)",10.043292972227004,0,-100.0,Mexico,North America,2949.98,2
Cuba,5479,Valid,"Iron, IAB?",1500.0,Found,1871.0,22.0,-80.0,"(22.0, -80.0)",7.313886831633462,0,-80.0,Cuba,North America,2449.04,2
Cuero,5493,Valid,H5,46500.0,Found,1936.0,29.01667,-97.28333,"(29.01667, -97.28333)",10.747229096720554,0,-97.28333,United States of America,North America,3230.1357044,2
Culbertson,5494,Valid,H4,5900.0,Found,1913.0,40.23333,-100.83333,"(40.23333, -100.83333)",8.682877107057168,0,-100.83333,United States of America,North America,4478.7742956,2
Cullison,5495,Valid,H4,10000.0,Found,1911.0,37.61667,-98.91667,"(37.61667, -98.91667)",9.210440366976515,0,-98.91667,United States of America,North America,4187.4877044,2
Cumpas,5497,Valid,"Iron, IIIAB",28600.0,Found,1903.0,30.0,-109.66667,"(30.0, -109.66667)",10.261196961231647,0,-109.66667,Mexico,North America,3339.6,2
Cushing,5499,Valid,H4,567.0,Found,1932.0,35.96667,-96.76667,"(35.96667, -96.76667)",6.342121418721152,0,-96.76667,United States of America,North America,4003.8097044,2
Dadin,5503,Valid,Iron,27300.0,Found,1949.0,-38.91667,-69.2,"(-38.91667, -69.2)",10.214678610538815,0,-69.2,Argentina,South America,4332.2037044,1
Dalgaranga,5506,Valid,Mesosiderite-A,12200.0,Found,1923.0,-27.71667,117.25,"(-27.71667, 117.25)",9.409273194575334,0,117.25,Australia,Oceania,3085.4197044,1
Dalgety Downs,5507,Valid,L4,257000.0,Found,1941.0,-25.33333,116.18333,"(-25.33333, 116.18333)",12.456835254920373,0,116.18333,Australia,Oceania,2820.1062956,1
